y0__root_mean_square,z0__variance,y__mean,z__minimum,beta__length,beta__root_mean_square,label
0.0666333249958307,0.010969,-5.563999999999999,-1.82,60.0,2.309516183099828,calling
0.063547882209664,0.0110848888888888,-5.500333333333334,-1.9,60.0,2.542442395283192,calling
0.0611282804164051,0.0108594166666666,-5.6685,-2.03,60.0,1.8716084882617232,calling
0.1003078594461404,0.0070128888888888,-5.7925,-2.1,60.0,2.041109992136632,calling
0.0539289656245447,0.0051148888888888,-5.491166666666667,-2.09,60.0,1.4623816191405032,calling
0.0750111102881877,0.0067303055555555,-5.407666666666667,-1.98,60.0,1.6734231383604088,calling
0.0844097150806706,0.0080514166666666,-5.4928333333333335,-2.06,60.0,2.2304222320747558,calling
0.1166261834523734,0.0095148888888888,-5.795333333333335,-2.18,60.0,2.0718023554383755,calling
0.0780811543630514,0.0125498888888888,-5.758166666666667,-2.29,60.0,1.6424925164720436,calling
0.0665206734782503,0.0087812222222222,-5.742166666666666,-2.18,60.0,1.2345890004369875,calling
0.0624633225714632,0.0074360833333333,-5.783166666666667,-2.07,60.0,1.694014954676217,calling
0.060635523141692,0.0072303055555555,-5.878,-2.01,60.0,1.7566298225105177,calling
0.0727896512791024,0.0057869722222222,-5.5705,-1.95,60.0,1.323773016797064,calling
0.079968743894099,0.0135043333333333,-5.486333333333334,-2.11,60.0,2.6616908786208318,calling
0.0730729441887611,0.0053173900118906,-5.513103448275862,-2.0,58.0,1.668285305956078,calling
0.0655997967476526,0.0043716388888888,-5.566166666666667,-2.04,60.0,1.6558804304659198,calling
0.0436272086355904,0.0035478888888888,-5.575833333333334,-1.99,60.0,1.0362673400237992,calling
0.06,0.0114588888888888,-5.418166666666667,-2.03,60.0,2.081004164660257,calling
0.0525357021462547,0.0035116388888888,-5.505,-2.1,60.0,0.9504402488671588,calling
0.0898980904506134,0.0082228888888888,-5.580000000000001,-2.25,60.0,2.1688284087651257,calling
0.0836958780347037,0.0084373333333333,-5.480999999999999,-2.27,60.0,1.8727987078167263,calling
0.0591607978309961,0.0027983055555555,-5.412000000000001,-2.14,60.0,1.852263930077641,calling
0.0817516564562048,0.0080609722222222,-5.468999999999999,-2.29,60.0,1.5449099218616815,calling
0.0928080456282392,0.007796,-5.482833333333333,-2.13,60.0,1.4997144172586103,calling
0.0556027577253742,0.0080669722222222,-5.509166666666667,-2.13,60.0,1.516908588764223,calling
0.0834366026793197,0.0071683055555555,-5.595000000000001,-2.13,60.0,1.2597751122058785,calling
0.0683861584435525,0.0046976388888888,-5.6211666666666655,-2.16,60.0,1.2073952680598568,calling
0.0820264185085106,0.008141,-5.424000000000001,-2.12,60.0,2.15585597849207,calling
0.0746100976186646,0.0044354166666666,-5.352666666666666,-2.02,60.0,1.3263961198174046,calling
0.050083264004389,0.0044795555555555,-5.493666666666668,-2.1,60.0,1.1754282907377491,calling
0.0697137002317335,0.009016,-5.567166666666668,-2.1,60.0,1.3019600608313606,calling
0.0688799277325727,0.0071583333333333,-5.583888888888889,-1.89,18.0,0.9297371193574616,calling
0.0611964051231769,0.0029736388888888,-6.723,-0.14,60.0,1.2767073535727234,calling
0.0709342418488184,0.0040978888888888,-6.889500000000001,-0.26,60.0,3.2445081805002944,calling
0.0612236337808638,0.00144275,-7.01,-0.3,60.0,1.0113687095548618,calling
0.0735527021937331,0.0060136388888888,-7.135833333333333,-0.93,60.0,2.9490413696657427,calling
0.1226648550590863,0.025899,-7.112666666666666,-0.93,60.0,3.984029367361641,calling
0.0634428877022476,0.0020506666666666,-7.128833333333333,-0.71,60.0,4.017366467392953,calling
0.0687507575715836,0.0032206666666666,-7.107833333333333,-0.85,60.0,1.412571532112032,calling
0.0897867844767071,0.0039320833333333,-6.9205,-0.85,60.0,1.509985099264228,calling
0.1214289915959117,0.0060643333333333,-7.0553333333333335,-0.97,60.0,2.411092076217746,calling
0.0650512618376205,0.00187475,-7.198,-0.82,60.0,2.715879231482873,calling
0.0742518237710922,0.0019809999999999,-7.111999999999998,-0.91,60.0,2.9208357822148554,calling
0.0729725975966321,0.0027282222222222,-7.240666666666666,-0.77,60.0,2.1980169092464537,calling
0.0819349335346855,0.0032636388888888,-6.909833333333334,-0.92,60.0,1.0223314857064056,calling
0.09548123724935,0.0074315555555555,-6.998500000000001,-0.94,60.0,2.6044922729775952,calling
0.0857515791885685,0.0031812222222222,-7.097,-0.88,60.0,2.965745830871778,calling
0.1211404143958571,0.0094888888888888,-7.0775,-1.07,60.0,3.853225488686935,calling
0.1036098450920567,0.0057132222222222,-7.118333333333333,-0.83,60.0,1.4568956723115076,calling
0.0654344455670457,0.0042723333333333,-6.856833333333333,-0.74,60.0,1.2490076060617086,calling
0.100722390757964,0.0024269722222222,-7.164666666666665,-0.81,60.0,2.89966463578118,calling
0.0974935895328508,0.0029776388888888,-7.024166666666667,-0.96,60.0,3.2678956021676493,calling
0.1405287633665554,0.0078943055555555,-7.139,-1.01,60.0,3.169333000280448,calling
0.0787506613728841,0.0021136388888888,-6.905500000000001,-0.87,60.0,0.7819079229679157,calling
0.073280283842245,0.0021273333333333,-7.0793333333333335,-0.9,60.0,1.6535960812725703,calling
0.075773786144462,0.0052105555555555,-7.042,-1.12,60.0,2.251714161847961,calling
0.0681909084849292,0.0046123333333333,-7.089333333333332,-1.09,60.0,1.284649109030685,calling
0.0921864053607327,0.0084905555555555,-7.1005,-1.15,60.0,2.06427469102346,calling
0.1068254027217621,0.0058583055555555,-6.911166666666666,-1.0,60.0,6.08718394114498,calling
0.0890131076490049,0.0061769722222222,-6.923666666666665,-0.96,60.0,2.6400520828195795,calling
0.0607590871118606,0.0071895555555555,-6.823833333333332,-1.06,60.0,3.118252983108757,calling
0.0954986910905065,0.0059316388888888,-6.283166666666668,-1.03,60.0,2.8697906427705373,calling
0.0832165848854662,0.0037348888888888,-6.409833333333333,-1.02,60.0,1.87233187941312,calling
0.0871684193577773,0.0021945555555555,-6.817833333333335,-0.93,60.0,1.516750363990946,calling
0.1072691319376952,0.0055376388888888,-6.671833333333333,-1.07,60.0,1.9563465098664568,calling
0.0860523096726636,0.0112828888888888,-6.697000000000001,-1.1,60.0,3.287856698012653,calling
0.0691857403419712,0.0019133333333333,-6.769666666666668,-0.99,60.0,1.798117997611206,calling
0.0802288393700586,0.0013920833333333,-6.763333333333333,-0.99,60.0,1.3920440606053628,calling
0.0722956891292051,0.00174475,-6.524333333333334,-0.87,60.0,0.8831298507769587,calling
0.0712741187248218,0.0073688888888888,-6.777333333333333,-1.16,60.0,1.5044988091276996,calling
0.0753878858526576,0.0096369722222222,-6.844166666666667,-1.03,60.0,2.159425849618366,calling
0.0765724058217667,0.0035109722222222,-6.813166666666666,-1.02,60.0,4.006224115881021,calling
0.1270236198507978,0.0056449722222222,-6.827333333333334,-0.98,60.0,3.2603708889225063,calling
0.1027050793940267,0.0055416388888888,-6.343666666666667,-0.91,60.0,1.9146561919397784,calling
0.1306649659753269,0.0049928888888888,-6.131833333333333,-0.84,60.0,2.106326976832736,calling
0.1163400189100895,0.00307275,-6.656999999999998,-0.86,60.0,1.2248775448998974,calling
0.1156791539849192,0.0296515555555555,-7.174166666666668,-1.29,60.0,6.985472902149623,calling
0.1198957880828179,0.0032536388888888,-7.314666666666667,-0.79,60.0,1.3742682901578327,calling
0.0986661036019969,0.0057932222222222,-7.216999999999999,-0.85,60.0,2.3319215967380496,calling
0.1079062092745361,0.008730859375,-7.27,-0.92,16.0,0.7081313437491664,calling
